Date, Open, High, Low, Close,log(close),sqrt(close),(DJIA)^0.5 Growth Rate,GDP Growth Rate,Unemployment Rate
10/27/17,23419.16,23449.4,23353.16,23434.19,4.369849947,153.0822981,0.085225691,,
10/26/17,23380.89,23459.84,23380.89,23400.86,4.369231818,152.9733964,-0.171226974,,
10/25/17,23431.09,23451.51,23251.11,23329.46,4.367904686,152.7398442,0.066812507,,
10/24/17,23346.78,23485.25,23343.23,23441.76,4.369990215,153.1070214,-0.090894828,,
10/23/17,23348.95,23368.37,23273.96,23273.96,4.366870284,152.5580545,-0.184947138,,
10/20/17,23205.18,23328.84,23201.78,23328.63,4.367889235,152.7371271,-0.181983955,,
10/19/17,23107.47,23167.24,23052.67,23163.04,4.364795557,152.1940866,-0.280456735,,
10/18/17,23087.13,23172.93,23086.75,23157.6,4.364693548,152.1762136,-0.272509019,,
10/17/17,22952.41,23002.2,22948.23,22997.44,4.361679494,151.6490686,-0.330334945,,
10/16/17,22892.92,22960.12,22887.12,22956.96,4.360914378,151.5155438,-0.207538844,,
10/13/17,22876.43,22905.33,22855.93,22871.72,4.359298826,151.2339909,-0.191559191,,
10/12/17,22854.85,22884.82,22821.13,22841.01,4.358715304,151.1324254,0.001934064,,
10/11/17,22827.65,22872.89,22821.66,22872.89,4.359321041,151.237859,-0.017089596,,
10/10/17,22784.76,22850.51,22770.99,22830.68,4.358518847,151.0982462,-0.185067749,,
10/9/17,22779.73,22803.37,22739.38,22761.07,4.357192674,150.8677235,-0.094385004,,
10/6/17,22762.03,22773.67,22730.85,22773.67,4.357433023,150.9094762,0.023725665,,
10/5/17,22669.08,22777.04,22655.14,22775.39,4.357465822,150.9151748,-0.185820201,,
10/4/17,22645.67,22685.94,22632.8,22661.64,4.355291336,150.5378358,-0.221841267,,
10/3/17,22564.45,22646.32,22562.9,22641.67,4.354908456,150.4714923,-0.172979249,,
10/2/17,22423.47,22559.38,22416,22557.6,4.353292891,150.1918773,-0.394096658,,
9/29/17,22358.47,22405.63,22332.96,22405.09,4.350346693,149.683299,-0.294200691,,4.3
9/28/17,22306.83,22394.74,22288.97,22381.2,4.349883368,149.6034759,-0.107604381,,
9/27/17,22330.93,22371.1,22254.93,22340.71,4.349096971,149.4680902,-0.16207021,,
9/26/17,22322.03,22369.35,22279.52,22284.32,4.347999386,149.2793355,-0.074668616,,
9/25/17,22320.47,22359.88,22219.11,22296.09,4.348228709,149.318753,0.109228575,,
9/22/17,22334.07,22364.31,22299.58,22349.59,4.34926956,149.4977926,0.10563871,,
9/21/17,22414.02,22419.51,22356.55,22359.23,4.349456843,149.5300304,0.105278587,,
9/20/17,22351.38,22413.26,22314.68,22412.59,4.350492047,149.7083498,0.019341439,,
9/19/17,22349.7,22386.01,22340.71,22370.8,4.349681515,149.5687133,-0.135786936,,
9/18/17,22297.92,22355.62,22283.35,22331.35,4.348914978,149.4367759,-0.171455624,,
9/15/17,22252.44,22275.02,22214.52,22268.34,4.347687844,149.2258021,-0.214227007,,
9/14/17,22144.96,22216.44,22135.26,22203.48,4.346421048,149.0083219,-0.184781343,,
9/13/17,22103.47,22158.18,22095.79,22158.18,4.345534086,148.8562394,-0.142107463,,
9/12/17,22090.56,22134.57,22087.09,22118.86,4.34476274,148.724107,-0.169500658,,
9/11/17,21927.79,22067.1,21927.79,22057.37,4.343553728,148.5172381,-0.541680291,,
9/8/17,21764.43,21846.63,21731.12,21797.79,4.338412464,147.6407464,-0.460278939,,
9/7/17,21820.38,21850.01,21745.71,21784.78,4.338153178,147.5966802,0.016677116,,
9/6/17,21815.76,21849.24,21794.07,21807.64,4.338608669,147.6741006,-0.053323309,,
9/5/17,21912.37,21921.09,21709.63,21753.31,4.337525349,147.4900336,0.30396397,,
9/1/17,21981.77,22038.97,21974.91,21987.56,4.342177038,148.2820286,0.329439005,,
8/31/17,21936.01,21985.76,21910.5,21948.1,4.34139693,148.1489116,-0.160560791,,4.4
8/30/17,21859.76,21914.26,21839.47,21892.43,4.34029397,147.960907,-0.13973796,,
8/29/17,21718,21879.22,21673.58,21865.37,4.339756831,147.8694357,-0.142116574,,
8/28/17,21832.5,21861.49,21767.94,21808.4,4.338623804,147.6766739,-0.087459922,,
8/25/17,21819.08,21906.86,21812.81,21813.67,4.338728739,147.6945158,-0.042334324,,
8/24/17,21839.9,21870.11,21765.82,21783.4,4.338125666,147.5920052,-0.002674488,,
8/23/17,21850.27,21866.66,21808.39,21812.09,4.338697281,147.6891668,0.197054505,,
8/22/17,21739.78,21912.83,21738.13,21899.89,4.340441933,147.9861142,-0.183620214,,
8/21/17,21671.36,21718.74,21600.34,21703.75,4.336534778,147.3219264,-0.381729853,,
8/18/17,21724.88,21793.35,21641.63,21674.51,4.335949288,147.2226545,0.079680271,,
8/17/17,21984.74,21984.74,21750.32,21750.73,4.337473837,147.4812869,0.592564154,,
8/16/17,22031.93,22085.71,22002.47,22024.87,4.342913354,148.4077828,0.419639022,,
8/15/17,22029.91,22038.92,21971.48,21998.99,4.342402742,148.320565,-0.052509087,,
8/14/17,21945.64,22019.23,21945.64,21993.71,4.342298494,148.3027646,-0.237484931,,
8/11/17,21883.32,21911.09,21842.74,21858.32,4.33961678,147.8455951,-0.252786258,,
8/10/17,21988.2,21988.2,21843.94,21844.01,4.339332367,147.7971921,0.321225762,,
8/9/17,22022.34,22057.19,21996.69,22048.7,4.343382988,148.4880467,0.407090126,,
8/8/17,22095.14,22179.11,22057.29,22085.34,4.34410409,148.6113724,0.117290538,,
8/7/17,22100.2,22121.15,22081.97,22118.42,4.3447541,148.7226277,0.012565271,,
8/4/17,22058.39,22092.81,22024.64,22092.81,4.344250958,148.6365029,-0.155350495,,
8/3/17,22007.58,22044.85,21991.32,22026.1,4.342937607,148.4119267,-0.128899124,,
8/2/17,22004.36,22036.1,21967.46,22016.24,4.342743151,148.3787047,-0.104816283,,
8/1/17,21961.42,21990.96,21940.81,21963.92,4.341709853,148.2022942,-0.211112292,,
7/31/17,21863.39,21929.8,21861.71,21891.12,4.340267982,147.9564801,,,4.3
